ID	DateTime	User	PC	Activity
SESSION-PASSWORD-MEDIUM-8339	19-04-2010 21:20	DTAA/LEL4307	PC-4481	Password Changed
SESSION-SUSPICIOUS-MEDIUM-8468	27-04-2010 00:59	DTAA/DGX1939	PC-7200	Suspicious Login from Foreign IP
SESSION-LOGOUT-LOW-8396	10-04-2010 06:29	DTAA/AUS9343	PC-9556	Logout
SESSION-MALWARE-HIGH-5736	27-04-2010 22:58	DTAA/OMQ6976	PC-9493	Malware Execution Attempt
SESSION-LOGOUT-LOW-8742	22-04-2010 23:50	DTAA/DGX1939	PC-4450	Logout
SESSION-EMAIL-LOW-4988	06-04-2010 03:16	DTAA/HEL9963	PC-9200	Email Sent
SESSION-FILE-LOW-3559	19-04-2010 21:12	DTAA/BCF7710	PC-8074	File Opened
SESSION-LOGIN-LOW-4125	09-04-2010 12:50	DTAA/ROB6344	PC-9303	Login Successful
SESSION-PASSWORD-MEDIUM-3959	29-04-2010 00:40	DTAA/MDC5734	PC-6706	Password Changed
SESSION-LOGIN-LOW-1772	07-04-2010 20:04	DTAA/FIO8317	PC-6335	Login Successful
SESSION-LOGIN-LOW-1871	08-04-2010 01:35	DTAA/MDT8312	PC-6706	Login Successful
SESSION-PASSWORD-MEDIUM-4704	20-04-2010 14:40	DTAA/XTE1549	PC-2459	Password Changed
SESSION-EMAIL-LOW-9616	20-04-2010 11:11	DTAA/XYD5525	PC-3944	Email Sent
SESSION-PASSWORD-MEDIUM-6650	21-04-2010 23:48	DTAA/MDT8312	PC-9556	Password Changed
SESSION-DATA-HIGH-2470	14-04-2010 19:43	DTAA/AUS9343	PC-5860	Data Exfiltration Attempt
SESSION-LOGIN-LOW-9097	16-04-2010 16:37	DTAA/RKF2943	PC-6246	Login Successful
SESSION-LOGIN-LOW-9791	07-04-2010 12:47	DTAA/IEN9832	PC-2770	Login Successful
SESSION-FILE-LOW-3138	01-04-2010 14:01	DTAA/EHR5221	PC-3944	File Opened
SESSION-PASSWORD-MEDIUM-5558	11-04-2010 22:07	DTAA/VSC6934	PC-2459	Password Changed
SESSION-LOGIN-LOW-8807	18-04-2010 16:41	DTAA/YMI9044	PC-1312	Login Successful
SESSION-LOGIN-LOW-4396	24-04-2010 08:38	DTAA/FTL9380	PC-4096	Login Successful
SESSION-PASSWORD-MEDIUM-1985	21-04-2010 09:19	DTAA/EHR5221	PC-6406	Password Changed
SESSION-LOGOUT-LOW-1216	04-04-2010 00:17	DTAA/OGZ7278	PC-3090	Logout
SESSION-PASSWORD-MEDIUM-1121	09-04-2010 07:14	DTAA/RET4173	PC-2630	Password Changed
SESSION-LOGIN-LOW-8979	04-04-2010 04:33	DTAA/PJF3517	PC-5221	Login Successful
SESSION-EMAIL-LOW-3415	12-04-2010 06:55	DTAA/YYF1218	PC-8295	Email Sent
SESSION-FILE-LOW-8850	28-04-2010 13:30	DTAA/AUS9343	PC-1726	File Opened
SESSION-FILE-LOW-6333	19-04-2010 02:03	DTAA/VBU5686	PC-9496	File Opened
SESSION-LOGIN-LOW-3261	23-04-2010 10:19	DTAA/FIO8317	PC-8826	Login Successful
SESSION-LOGIN-LOW-6770	30-04-2010 21:59	DTAA/ZLP4084	PC-1059	Login Successful
SESSION-PASSWORD-MEDIUM-3650	23-04-2010 23:10	DTAA/UAZ9086	PC-7026	Password Changed
SESSION-LOGOUT-LOW-1638	12-04-2010 02:58	DTAA/PEV5758	PC-7353	Logout
SESSION-LOGOUT-LOW-2668	09-04-2010 13:36	DTAA/VLN8678	PC-3025	Logout
SESSION-LOGIN-LOW-6096	02-04-2010 17:17	DTAA/LKF4396	PC-7200	Login Successful
SESSION-LOGOUT-LOW-6416	14-04-2010 08:32	DTAA/PEV5758	PC-6335	Logout
SESSION-FILE-LOW-4788	28-04-2010 19:11	DTAA/NYI5084	PC-9090	File Opened
SESSION-LOGOUT-LOW-5024	24-04-2010 06:44	DTAA/PEV5758	PC-6870	Logout
SESSION-FILE-LOW-4102	21-04-2010 09:49	DTAA/LKF4396	PC-9556	File Opened
SESSION-PASSWORD-MEDIUM-2091	05-04-2010 04:25	DTAA/VLN8678	PC-4481	Password Changed
SESSION-PASSWORD-MEDIUM-9876	10-04-2010 10:26	DTAA/FTL9380	PC-7741	Password Changed
SESSION-FILE-LOW-1884	07-04-2010 05:23	DTAA/YYF1218	PC-8826	File Opened
SESSION-EMAIL-LOW-4848	29-04-2010 09:00	DTAA/MYK1298	PC-4900	Email Sent
SESSION-FILE-LOW-5335	11-04-2010 08:24	DTAA/PUV1595	PC-9493	File Opened
SESSION-PASSWORD-MEDIUM-4153	23-04-2010 20:53	DTAA/DFF5013	PC-9493	Password Changed
SESSION-LOGOUT-LOW-8469	23-04-2010 00:02	DTAA/RXQ5807	PC-7557	Logout
SESSION-LOGIN-LOW-6968	14-04-2010 01:04	DTAA/PYC2207	PC-9303	Login Successful
SESSION-LOGIN-LOW-3353	11-04-2010 01:21	DTAA/DNA1335	PC-3944	Login Successful
SESSION-PASSWORD-MEDIUM-7185	08-04-2010 21:40	DTAA/FLJ2242	PC-9556	Password Changed
SESSION-LOGIN-LOW-6734	28-04-2010 11:52	DTAA/AUS9343	PC-4481	Login Successful
SESSION-LOGOUT-LOW-1086	17-04-2010 18:02	DTAA/MDC5734	PC-5363	Logout
SESSION-LOGIN-LOW-2011	21-04-2010 11:04	DTAA/RET4173	PC-1726	Login Successful
SESSION-EMAIL-LOW-3813	21-04-2010 11:12	DTAA/YMI9044	PC-3090	Email Sent
SESSION-LOGOUT-LOW-6880	14-04-2010 08:50	DTAA/MZY8397	PC-8295	Logout
SESSION-LOGOUT-LOW-2730	30-04-2010 03:17	DTAA/VBU5686	PC-2088	Logout
SESSION-LOGOUT-LOW-3809	27-04-2010 16:43	DTAA/MCU7598	PC-9090	Logout
SESSION-FILE-LOW-4716	13-04-2010 06:38	DTAA/YVH7263	PC-9556	File Opened
SESSION-LOGOUT-LOW-9595	04-04-2010 05:07	DTAA/MCU7598	PC-3090	Logout
SESSION-EMAIL-LOW-7009	22-04-2010 04:03	DTAA/EHR5221	PC-9303	Email Sent
SESSION-FILE-LOW-8095	14-04-2010 07:39	DTAA/PYC2207	PC-4481	File Opened
SESSION-PASSWORD-MEDIUM-3390	09-04-2010 20:23	DTAA/VBU5686	PC-1059	Password Changed
SESSION-MALWARE-HIGH-4389	24-04-2010 06:16	DTAA/NYI5084	PC-9556	Malware Execution Attempt
SESSION-EMAIL-LOW-1406	07-04-2010 07:05	DTAA/RXQ5807	PC-3025	Email Sent
SESSION-LOGOUT-LOW-8092	18-04-2010 09:39	DTAA/PYC2207	PC-2088	Logout
SESSION-LOGIN-LOW-5633	11-04-2010 15:50	DTAA/BHZ1136	PC-9556	Login Successful
SESSION-EMAIL-LOW-8127	23-04-2010 01:42	DTAA/JRU9262	PC-5860	Email Sent
SESSION-LOGIN-LOW-1226	23-04-2010 19:09	DTAA/MYK1298	PC-8301	Login Successful
SESSION-SUSPICIOUS-MEDIUM-1821	27-04-2010 06:01	DTAA/FTL9380	PC-8301	Suspicious Login from Foreign IP
SESSION-EMAIL-LOW-4483	28-04-2010 23:59	DTAA/RXQ5807	PC-7026	Email Sent
SESSION-EMAIL-LOW-8455	19-04-2010 12:56	DTAA/ODQ4361	PC-7200	Email Sent
SESSION-PASSWORD-MEDIUM-7265	15-04-2010 01:05	DTAA/DGX1939	PC-6246	Password Changed
SESSION-LOGIN-LOW-3560	30-04-2010 04:46	DTAA/NYI5084	PC-3802	Login Successful
SESSION-FILE-LOW-8809	08-04-2010 00:22	DTAA/VLN8678	PC-2459	File Opened
SESSION-EMAIL-LOW-7610	23-04-2010 16:32	DTAA/WZX7758	PC-7200	Email Sent
SESSION-EMAIL-LOW-1219	21-04-2010 13:40	DTAA/RXQ5807	PC-6406	Email Sent
SESSION-FILE-LOW-5906	04-04-2010 13:31	DTAA/BRH4303	PC-1726	File Opened
SESSION-PASSWORD-MEDIUM-2019	27-04-2010 15:20	DTAA/FLJ2242	PC-5363	Password Changed
SESSION-LOGOUT-LOW-2503	22-04-2010 04:26	DTAA/PYC2207	PC-7638	Logout
SESSION-FILE-LOW-5507	11-04-2010 12:28	DTAA/YYF1218	PC-5860	File Opened
SESSION-EMAIL-LOW-9834	30-04-2010 09:40	DTAA/OGL4599	PC-8295	Email Sent
SESSION-LOGIN-LOW-8202	15-04-2010 13:28	DTAA/LKF4396	PC-7353	Login Successful
SESSION-PASSWORD-MEDIUM-4099	07-04-2010 17:57	DTAA/VLN8678	PC-1726	Password Changed
SESSION-FILE-LOW-1406	17-04-2010 00:24	DTAA/PEV5758	PC-9303	File Opened
SESSION-LOGOUT-LOW-3201	07-04-2010 16:38	DTAA/VBU5686	PC-4096	Logout
SESSION-PASSWORD-MEDIUM-6210	16-04-2010 12:56	DTAA/DGX1939	PC-6406	Password Changed
SESSION-LOGOUT-LOW-6109	29-04-2010 20:39	DTAA/ZLP4084	PC-3944	Logout
SESSION-PASSWORD-MEDIUM-7690	21-04-2010 22:09	DTAA/MYK1298	PC-6706	Password Changed
SESSION-PASSWORD-MEDIUM-8482	21-04-2010 06:47	DTAA/VBU5686	PC-5430	Password Changed
SESSION-FILE-LOW-6303	07-04-2010 15:52	DTAA/FIO8317	PC-8295	File Opened
SESSION-EMAIL-LOW-1612	11-04-2010 20:42	DTAA/BRH4303	PC-2770	Email Sent
SESSION-PASSWORD-MEDIUM-2229	05-04-2010 21:32	DTAA/VSC6934	PC-7557	Password Changed
SESSION-LOGIN-LOW-6545	23-04-2010 05:55	DTAA/FLJ2242	PC-5221	Login Successful
SESSION-FILE-LOW-8786	02-04-2010 06:03	DTAA/MVV7994	PC-2121	File Opened
SESSION-FILE-LOW-8226	26-04-2010 16:19	DTAA/PYC2207	PC-7638	File Opened
SESSION-FILE-LOW-3199	22-04-2010 02:35	DTAA/RET4173	PC-2630	File Opened
SESSION-LOGIN-LOW-7941	30-04-2010 10:56	DTAA/IEN9832	PC-3025	Login Successful
SESSION-PASSWORD-MEDIUM-4976	06-04-2010 10:09	DTAA/SPF8256	PC-7537	Password Changed
SESSION-LOGIN-LOW-1872	29-04-2010 11:21	DTAA/RKF2943	PC-7200	Login Successful
SESSION-FILE-LOW-5545	16-04-2010 07:01	DTAA/ODQ4361	PC-6246	File Opened
SESSION-EMAIL-LOW-4596	19-04-2010 19:54	DTAA/NYI5084	PC-2088	Email Sent
SESSION-LOGOUT-LOW-3989	09-04-2010 12:20	DTAA/DNA1335	PC-4481	Logout
SESSION-PASSWORD-MEDIUM-8404	20-04-2010 12:52	DTAA/PYC2207	PC-7638	Password Changed
SESSION-FILE-LOW-9519	06-04-2010 07:33	DTAA/ROB6344	PC-7557	File Opened
SESSION-FILE-LOW-8526	13-04-2010 08:12	DTAA/DGX1939	PC-2770	File Opened
SESSION-LOGOUT-LOW-5281	10-04-2010 02:57	DTAA/XYD5525	PC-2121	Logout
SESSION-LOGIN-LOW-9192	07-04-2010 00:28	DTAA/MZY8397	PC-4096	Login Successful
SESSION-LOGIN-LOW-4914	11-04-2010 18:47	DTAA/OMQ6976	PC-2121	Login Successful
SESSION-FILE-LOW-8470	23-04-2010 11:15	DTAA/MDC5734	PC-5543	File Opened
SESSION-EMAIL-LOW-4563	10-04-2010 08:15	DTAA/FLJ2242	PC-7353	Email Sent
SESSION-PASSWORD-MEDIUM-8301	24-04-2010 10:57	DTAA/PEV5758	PC-8826	Password Changed
SESSION-EMAIL-LOW-3851	08-04-2010 13:53	DTAA/MDT8312	PC-2088	Email Sent
SESSION-LOGIN-LOW-5645	01-05-2010 06:48	DTAA/PYC2207	PC-7026	Login Successful
SESSION-LOGOUT-LOW-8121	28-04-2010 09:08	DTAA/MYK1298	PC-4481	Logout
SESSION-FILE-LOW-7516	28-04-2010 00:00	DTAA/BCF7710	PC-1669	File Opened
SESSION-LOGOUT-LOW-2571	12-04-2010 12:02	DTAA/FLJ2242	PC-7537	Logout
SESSION-PASSWORD-MEDIUM-3194	19-04-2010 07:04	DTAA/EHR5221	PC-2459	Password Changed
SESSION-LOGIN-LOW-6177	25-04-2010 23:59	DTAA/ODQ4361	PC-8301	Login Successful
SESSION-PASSWORD-MEDIUM-2011	23-04-2010 12:42	DTAA/FIO8317	PC-6246	Password Changed
SESSION-PASSWORD-MEDIUM-2426	04-04-2010 07:56	DTAA/BCF7710	PC-7459	Password Changed
SESSION-PASSWORD-MEDIUM-3967	17-04-2010 09:33	DTAA/MCU7598	PC-9556	Password Changed
SESSION-LOGIN-LOW-8314	05-04-2010 23:12	DTAA/XYD5525	PC-1059	Login Successful
SESSION-EMAIL-LOW-1036	10-04-2010 14:19	DTAA/MVV7994	PC-7557	Email Sent
SESSION-EMAIL-LOW-8579	11-04-2010 09:23	DTAA/DGX1939	PC-6406	Email Sent
SESSION-FILE-LOW-6379	25-04-2010 09:51	DTAA/RXQ5807	PC-1726	File Opened
SESSION-PASSWORD-MEDIUM-4958	29-04-2010 20:57	DTAA/UAZ9086	PC-4450	Password Changed
SESSION-EMAIL-LOW-8402	01-04-2010 13:01	DTAA/OGZ7278	PC-7026	Email Sent
SESSION-LOGIN-LOW-7288	24-04-2010 16:06	DTAA/SPF8256	PC-4240	Login Successful
SESSION-LOGOUT-LOW-2831	02-04-2010 00:55	DTAA/XYD5525	PC-8295	Logout
SESSION-LOGIN-LOW-4627	22-04-2010 12:27	DTAA/ZLP4084	PC-6246	Login Successful
SESSION-FILE-LOW-5283	09-04-2010 14:21	DTAA/YYF1218	PC-9200	File Opened
SESSION-PASSWORD-MEDIUM-3038	25-04-2010 07:07	DTAA/UAZ9086	PC-5430	Password Changed
SESSION-FILE-LOW-8265	14-04-2010 05:22	DTAA/FLJ2242	PC-5430	File Opened
SESSION-LOGIN-LOW-5985	06-04-2010 02:13	DTAA/YMI9044	PC-4481	Login Successful
SESSION-EMAIL-LOW-7765	08-04-2010 18:38	DTAA/ELP5990	PC-4240	Email Sent
SESSION-PASSWORD-MEDIUM-2203	13-04-2010 08:55	DTAA/ZLP4084	PC-9090	Password Changed
SESSION-LOGIN-LOW-5617	14-04-2010 15:12	DTAA/DNA1335	PC-4481	Login Successful
SESSION-PASSWORD-MEDIUM-4362	28-04-2010 06:16	DTAA/WLN8711	PC-5543	Password Changed
SESSION-LOGOUT-LOW-3855	02-04-2010 22:04	DTAA/VBU5686	PC-4096	Logout
SESSION-PASSWORD-MEDIUM-7155	02-04-2010 10:40	DTAA/MDT8312	PC-5430	Password Changed
SESSION-FILE-LOW-2328	23-04-2010 15:23	DTAA/VSC6934	PC-2088	File Opened
SESSION-LOGIN-LOW-2511	23-04-2010 00:42	DTAA/ELP5990	PC-4481	Login Successful
SESSION-FILE-LOW-9201	01-04-2010 08:49	DTAA/AUS9343	PC-7026	File Opened
SESSION-EMAIL-LOW-5349	21-04-2010 17:40	DTAA/OMQ6976	PC-7353	Email Sent
SESSION-FILE-LOW-1013	17-04-2010 22:10	DTAA/AUS9343	PC-3090	File Opened
SESSION-PASSWORD-MEDIUM-4786	27-04-2010 20:38	DTAA/RKF2943	PC-4240	Password Changed
SESSION-PASSWORD-MEDIUM-1317	02-04-2010 16:07	DTAA/PJF3517	PC-7537	Password Changed
SESSION-LOGIN-LOW-2489	02-04-2010 03:03	DTAA/LEL4307	PC-3802	Login Successful
SESSION-EMAIL-LOW-3173	20-04-2010 00:16	DTAA/FIO8317	PC-1781	Email Sent
SESSION-PASSWORD-MEDIUM-6595	16-04-2010 02:30	DTAA/WLN8711	PC-7638	Password Changed
SESSION-LOGOUT-LOW-7783	28-04-2010 04:39	DTAA/MDT8312	PC-5164	Logout
SESSION-FILE-LOW-6037	20-04-2010 19:24	DTAA/WZX7758	PC-6870	File Opened
SESSION-DATA-HIGH-3807	15-04-2010 20:44	DTAA/OGZ7278	PC-7026	Data Exfiltration Attempt
SESSION-FILE-LOW-7723	23-04-2010 05:19	DTAA/RET4173	PC-9496	File Opened
SESSION-LOGIN-LOW-5436	30-04-2010 07:39	DTAA/YVH7263	PC-6246	Login Successful
SESSION-EMAIL-LOW-9496	04-04-2010 22:53	DTAA/ELP5990	PC-3025	Email Sent
SESSION-PASSWORD-MEDIUM-4342	22-04-2010 05:30	DTAA/AUS9343	PC-9090	Password Changed
SESSION-PASSWORD-MEDIUM-8720	29-04-2010 06:36	DTAA/PUV1595	PC-6246	Password Changed
SESSION-LOGIN-LOW-9440	19-04-2010 06:09	DTAA/MCU7598	PC-3802	Login Successful
SESSION-EMAIL-LOW-8856	13-04-2010 03:52	DTAA/ODQ4361	PC-8301	Email Sent
SESSION-FILE-LOW-3865	10-04-2010 10:14	DTAA/XYD5525	PC-4450	File Opened
SESSION-EMAIL-LOW-7804	21-04-2010 01:48	DTAA/PYC2207	PC-2121	Email Sent
SESSION-PASSWORD-MEDIUM-2662	08-04-2010 14:00	DTAA/DFF5013	PC-1781	Password Changed
SESSION-LOGIN-LOW-6635	17-04-2010 12:34	DTAA/BCF7710	PC-1059	Login Successful
SESSION-FILE-LOW-2761	25-04-2010 10:54	DTAA/NYI5084	PC-6335	File Opened
SESSION-FILE-LOW-9694	14-04-2010 02:49	DTAA/YVH7263	PC-2770	File Opened
SESSION-LOGOUT-LOW-2577	02-04-2010 17:46	DTAA/LEL4307	PC-6246	Logout
SESSION-FILE-LOW-8572	29-04-2010 03:45	DTAA/XYD5525	PC-4450	File Opened
SESSION-PASSWORD-MEDIUM-8771	21-04-2010 13:58	DTAA/PYC2207	PC-9493	Password Changed
SESSION-LOGIN-LOW-5841	11-04-2010 14:30	DTAA/OMQ6976	PC-6246	Login Successful
SESSION-EMAIL-LOW-9412	29-04-2010 23:49	DTAA/MDT8312	PC-9090	Email Sent
SESSION-FILE-LOW-4340	25-04-2010 10:45	DTAA/OGZ7278	PC-5543	File Opened
SESSION-FILE-LOW-5539	24-04-2010 05:34	DTAA/BCF7710	PC-5221	File Opened
SESSION-ACCESS-HIGH-8621	22-04-2010 23:41	DTAA/RKF2943	PC-5860	Access to Restricted Folder
SESSION-FILE-LOW-1366	13-04-2010 15:02	DTAA/MCU7598	PC-3944	File Opened
SESSION-PASSWORD-MEDIUM-9272	27-04-2010 07:47	DTAA/IEN9832	PC-8295	Password Changed
SESSION-LOGIN-LOW-8510	13-04-2010 23:17	DTAA/ELP5990	PC-6870	Login Successful
SESSION-EMAIL-LOW-1102	17-04-2010 23:13	DTAA/PJF3517	PC-7537	Email Sent
SESSION-EMAIL-LOW-9875	05-04-2010 14:57	DTAA/AUS9343	PC-5543	Email Sent
SESSION-FILE-LOW-2834	21-04-2010 07:34	DTAA/HEL9963	PC-2121	File Opened
SESSION-FILE-LOW-7070	14-04-2010 02:07	DTAA/BCF7710	PC-5164	File Opened
SESSION-FILE-LOW-5451	06-04-2010 14:30	DTAA/JRU9262	PC-9496	File Opened
SESSION-LOGIN-LOW-7848	06-04-2010 15:42	DTAA/YMI9044	PC-3025	Login Successful
SESSION-LOGOUT-LOW-2556	15-04-2010 12:35	DTAA/BHZ1136	PC-2459	Logout
SESSION-FILE-LOW-3915	14-04-2010 06:53	DTAA/RKF2943	PC-7353	File Opened
SESSION-LOGIN-LOW-7350	17-04-2010 15:40	DTAA/PUV1595	PC-5543	Login Successful
SESSION-PASSWORD-MEDIUM-2946	15-04-2010 08:04	DTAA/DNA1335	PC-5363	Password Changed
SESSION-LOGOUT-LOW-8954	17-04-2010 22:39	DTAA/DGX1939	PC-2630	Logout
SESSION-EMAIL-LOW-6531	27-04-2010 01:24	DTAA/MYK1298	PC-8301	Email Sent
SESSION-EMAIL-LOW-2277	12-04-2010 06:17	DTAA/MDT8312	PC-7026	Email Sent
SESSION-LOGIN-LOW-1362	04-04-2010 11:06	DTAA/ODQ4361	PC-8295	Login Successful
SESSION-LOGOUT-LOW-6636	26-04-2010 15:41	DTAA/YVH7263	PC-6870	Logout
SESSION-EMAIL-LOW-1098	25-04-2010 21:12	DTAA/FLJ2242	PC-7537	Email Sent
SESSION-LOGOUT-LOW-8432	04-04-2010 14:40	DTAA/EHR5221	PC-3944	Logout
SESSION-PASSWORD-MEDIUM-1310	21-04-2010 14:44	DTAA/ROB6344	PC-7741	Password Changed
SESSION-FILE-LOW-9624	17-04-2010 04:48	DTAA/XTE1549	PC-7557	File Opened
SESSION-PASSWORD-MEDIUM-8803	03-04-2010 17:10	DTAA/MDT8312	PC-6406	Password Changed
SESSION-MALWARE-HIGH-4867	19-04-2010 16:08	DTAA/ODQ4361	PC-7200	Malware Execution Attempt
SESSION-PASSWORD-MEDIUM-8869	19-04-2010 09:56	DTAA/WZX7758	PC-8295	Password Changed
SESSION-LOGOUT-LOW-4718	08-04-2010 23:14	DTAA/MDC5734	PC-4450	Logout
SESSION-MULTIPLE-MEDIUM-2768	27-04-2010 23:26	DTAA/YMI9044	PC-2630	Multiple Failed Login Attempts
SESSION-PASSWORD-MEDIUM-6140	10-04-2010 12:49	DTAA/DNA1335	PC-7459	Password Changed
SESSION-LOGOUT-LOW-2980	06-04-2010 21:21	DTAA/OGL4599	PC-6870	Logout
SESSION-LOGOUT-LOW-1460	25-04-2010 22:22	DTAA/RXQ5807	PC-5543	Logout
SESSION-LOGOUT-LOW-2038	28-04-2010 08:33	DTAA/AUS9343	PC-7200	Logout
SESSION-LOGOUT-LOW-5835	18-04-2010 09:34	DTAA/AUS9343	PC-5430	Logout
SESSION-FILE-LOW-5840	20-04-2010 17:38	DTAA/PEV5758	PC-7741	File Opened
SESSION-EMAIL-LOW-1716	04-04-2010 04:45	DTAA/PEV5758	PC-7537	Email Sent
SESSION-EMAIL-LOW-1391	06-04-2010 10:35	DTAA/RKF2943	PC-9556	Email Sent
SESSION-PRIVILEGE-HIGH-9571	04-04-2010 18:51	DTAA/DNA1335	PC-6706	Privilege Escalation Detected
SESSION-EMAIL-LOW-7887	20-04-2010 01:21	DTAA/XTE1549	PC-2121	Email Sent
SESSION-EMAIL-LOW-1094	23-04-2010 04:50	DTAA/SPF8256	PC-9090	Email Sent
SESSION-FILE-LOW-5653	30-04-2010 02:41	DTAA/VBU5686	PC-1781	File Opened
SESSION-EMAIL-LOW-1423	06-04-2010 06:22	DTAA/IEN9832	PC-4900	Email Sent
SESSION-FILE-LOW-3313	07-04-2010 03:42	DTAA/YVH7263	PC-7459	File Opened
SESSION-FILE-LOW-5420	16-04-2010 07:24	DTAA/NYI5084	PC-4900	File Opened
SESSION-LOGOUT-LOW-9571	28-04-2010 11:58	DTAA/YVH7263	PC-6706	Logout
SESSION-LOGOUT-LOW-5670	07-04-2010 17:59	DTAA/MVV7994	PC-9556	Logout
SESSION-EMAIL-LOW-8799	01-04-2010 21:49	DTAA/WZX7758	PC-7557	Email Sent
SESSION-PASSWORD-MEDIUM-6003	15-04-2010 21:03	DTAA/WZX7758	PC-3025	Password Changed
SESSION-FILE-LOW-9039	30-04-2010 17:46	DTAA/JRU9262	PC-9556	File Opened
SESSION-FILE-LOW-5028	26-04-2010 09:35	DTAA/LEL4307	PC-5164	File Opened
SESSION-LOGOUT-LOW-2348	22-04-2010 04:51	DTAA/DNA1335	PC-1726	Logout
SESSION-LOGOUT-LOW-3479	28-04-2010 00:22	DTAA/LKF4396	PC-7638	Logout
SESSION-LOGIN-LOW-1086	20-04-2010 19:34	DTAA/BCF7710	PC-1059	Login Successful
SESSION-FILE-LOW-1131	10-04-2010 11:34	DTAA/SPF8256	PC-9200	File Opened
SESSION-PASSWORD-MEDIUM-4101	10-04-2010 09:57	DTAA/DFF5013	PC-4900	Password Changed
SESSION-LOGOUT-LOW-5482	08-04-2010 09:40	DTAA/AUS9343	PC-7459	Logout
SESSION-EMAIL-LOW-4573	21-04-2010 14:57	DTAA/XYD5525	PC-3914	Email Sent
SESSION-EMAIL-LOW-9962	25-04-2010 10:37	DTAA/ELP5990	PC-9200	Email Sent
SESSION-PASSWORD-MEDIUM-3918	14-04-2010 00:07	DTAA/EHR5221	PC-7026	Password Changed
SESSION-EMAIL-LOW-1001	23-04-2010 09:20	DTAA/VSC6934	PC-9556	Email Sent
SESSION-LOGOUT-LOW-6906	05-04-2010 14:00	DTAA/BCF7710	PC-6246	Logout
SESSION-PASSWORD-MEDIUM-4531	16-04-2010 16:08	DTAA/WZX7758	PC-9303	Password Changed
SESSION-EMAIL-LOW-3778	03-04-2010 23:36	DTAA/VBU5686	PC-9577	Email Sent
SESSION-LOGOUT-LOW-2576	07-04-2010 04:23	DTAA/VBU5686	PC-9303	Logout
SESSION-LOGOUT-LOW-5731	13-04-2010 14:51	DTAA/YVH7263	PC-4481	Logout
SESSION-EMAIL-LOW-9367	28-04-2010 16:04	DTAA/VSC6934	PC-1312	Email Sent
SESSION-LOGOUT-LOW-3549	18-04-2010 20:35	DTAA/OGZ7278	PC-8074	Logout
SESSION-FILE-LOW-6769	10-04-2010 02:09	DTAA/HEL9963	PC-1312	File Opened
SESSION-EMAIL-LOW-5909	10-04-2010 18:09	DTAA/PYC2207	PC-9496	Email Sent
SESSION-FILE-LOW-8625	08-04-2010 08:16	DTAA/UAZ9086	PC-2121	File Opened
SESSION-PASSWORD-MEDIUM-9952	01-04-2010 11:30	DTAA/PEV5758	PC-9496	Password Changed
SESSION-EMAIL-LOW-2119	26-04-2010 21:28	DTAA/YYF1218	PC-3914	Email Sent
SESSION-LOGOUT-LOW-6220	06-04-2010 06:41	DTAA/RXQ5807	PC-5363	Logout
SESSION-MALWARE-HIGH-8058	24-04-2010 21:36	DTAA/PUV1595	PC-2121	Malware Execution Attempt
SESSION-LOGIN-LOW-9895	09-04-2010 14:22	DTAA/YVH7263	PC-9090	Login Successful
SESSION-MULTIPLE-MEDIUM-9391	12-04-2010 11:55	DTAA/PYC2207	PC-7026	Multiple Failed Login Attempts
SESSION-EMAIL-LOW-8497	13-04-2010 20:39	DTAA/XTE1549	PC-3025	Email Sent
SESSION-MULTIPLE-MEDIUM-1615	15-04-2010 18:43	DTAA/XYD5525	PC-7537	Multiple Failed Login Attempts
SESSION-LOGIN-LOW-1139	14-04-2010 15:13	DTAA/BCF7710	PC-8301	Login Successful
SESSION-LOGIN-LOW-6589	18-04-2010 17:25	DTAA/EHR5221	PC-5164	Login Successful
SESSION-FILE-LOW-9128	10-04-2010 12:59	DTAA/PYC2207	PC-9577	File Opened
SESSION-PASSWORD-MEDIUM-2685	18-04-2010 14:30	DTAA/XTE1549	PC-8301	Password Changed
SESSION-FILE-LOW-9739	22-04-2010 10:28	DTAA/OGL4599	PC-5363	File Opened
SESSION-LOGIN-LOW-7970	14-04-2010 08:23	DTAA/PEV5758	PC-5221	Login Successful
SESSION-EMAIL-LOW-2483	01-05-2010 01:31	DTAA/JRU9262	PC-6706	Email Sent
SESSION-LOGOUT-LOW-8218	16-04-2010 09:41	DTAA/VLN8678	PC-5543	Logout
SESSION-PASSWORD-MEDIUM-8064	10-04-2010 10:24	DTAA/MZY8397	PC-2088	Password Changed
SESSION-EMAIL-LOW-8120	25-04-2010 20:38	DTAA/VBU5686	PC-4450	Email Sent
SESSION-LOGOUT-LOW-7620	04-04-2010 23:18	DTAA/OGL4599	PC-4096	Logout
SESSION-PASSWORD-MEDIUM-3080	16-04-2010 22:18	DTAA/EHR5221	PC-6706	Password Changed
SESSION-PASSWORD-MEDIUM-3528	04-04-2010 01:40	DTAA/EHR5221	PC-6870	Password Changed
SESSION-LOGIN-LOW-4282	06-04-2010 22:59	DTAA/FLJ2242	PC-3025	Login Successful
SESSION-LOGIN-LOW-7111	10-04-2010 04:54	DTAA/YYF1218	PC-3914	Login Successful
SESSION-LOGOUT-LOW-5791	26-04-2010 17:45	DTAA/EHR5221	PC-7459	Logout
SESSION-PASSWORD-MEDIUM-6352	14-04-2010 18:25	DTAA/OMQ6976	PC-2630	Password Changed
